Area_name,Area_code,Year,Nationality,Age,Population
City,901,1981,Foreign,20-29,308
City,901,1991,Foreign,20-29,419
City,901,2001,Foreign,20-29,465
City,901,2002,Foreign,20-29,465
City,901,2003,Foreign,20-29,506
City,901,2004,Foreign,20-29,517
City,901,2005,Foreign,20-29,566
City,901,2006,Foreign,20-29,591
City,901,2007,Foreign,20-29,611
City,901,2008,Foreign,20-29,618
City,901,2009,Foreign,20-29,580
City,901,2010,Foreign,20-29,578
City,901,2011,Foreign,20-29,555
City,901,2012,Foreign,20-29,529
City,901,2013,Foreign,20-29,564
City,901,2014,Foreign,20-29,571
City,901,2015,Foreign,20-29,649
City,901,1971,Foreign,30-44,374
City,901,1981,Foreign,30-44,406
City,901,1991,Foreign,30-44,653
City,901,2001,Foreign,30-44,760
City,901,2002,Foreign,30-44,862
City,901,2003,Foreign,30-44,863
City,901,2004,Foreign,30-44,878
City,901,2005,Foreign,30-44,915
City,901,2006,Foreign,30-44,919
City,901,2007,Foreign,30-44,931
City,901,2008,Foreign,30-44,923
City,901,2009,Foreign,30-44,881
City,901,2010,Foreign,30-44,897
City,901,2011,Foreign,30-44,952
City,901,2012,Foreign,30-44,985
City,901,2013,Foreign,30-44,966
City,901,2014,Foreign,30-44,951
City,901,2015,Foreign,30-44,1026
City,901,1971,Foreign,45-59,331
City,901,1981,Foreign,45-59,261
City,901,1991,Foreign,45-59,326
City,901,2001,Foreign,45-59,728
City,901,2002,Foreign,45-59,765
City,901,2003,Foreign,45-59,744
City,901,2004,Foreign,45-59,704
City,901,2005,Foreign,45-59,725
City,901,2006,Foreign,45-59,756
City,901,2007,Foreign,45-59,776
City,901,2008,Foreign,45-59,744
City,901,2009,Foreign,45-59,738
City,901,2010,Foreign,45-59,727
City,901,2011,Foreign,45-59,690
City,901,2012,Foreign,45-59,711
City,901,2013,Foreign,45-59,745
City,901,2014,Foreign,45-59,749
City,901,2015,Foreign,45-59,775
City,901,1971,Foreign,60-74,262
City,901,1981,Foreign,60-74,157
City,901,1991,Foreign,60-74,188
City,901,2001,Foreign,60-74,240
City,901,2002,Foreign,60-74,260
City,901,2003,Foreign,60-74,280
City,901,2004,Foreign,60-74,302
City,901,2005,Foreign,60-74,292
City,901,2006,Foreign,60-74,318
City,901,2007,Foreign,60-74,352
City,901,2008,Foreign,60-74,363
City,901,2009,Foreign,60-74,396
City,901,2010,Foreign,60-74,413
City,901,2011,Foreign,60-74,411
City,901,2012,Foreign,60-74,417
City,901,2013,Foreign,60-74,474
City,901,2014,Foreign,60-74,487
City,901,2015,Foreign,60-74,500
City,901,1971,Foreign,75+,111
City,901,1981,Foreign,75+,98
City,901,1991,Foreign,75+,87
City,901,2001,Foreign,75+,108
City,901,2002,Foreign,75+,110
City,901,2003,Foreign,75+,108
City,901,2004,Foreign,75+,104
City,901,2005,Foreign,75+,104
City,901,2006,Foreign,75+,108
City,901,2007,Foreign,75+,102
City,901,2008,Foreign,75+,112
City,901,2009,Foreign,75+,121
City,901,2010,Foreign,75+,129
City,901,2011,Foreign,75+,133
City,901,2012,Foreign,75+,148
City,901,2013,Foreign,75+,147
City,901,2014,Foreign,75+,153
City,901,2015,Foreign,75+,157
Leopoldstadt,902,1971,Austria,00-14,15926
Leopoldstadt,902,1981,Austria,00-14,11942
Leopoldstadt,902,1991,Austria,00-14,9335
Leopoldstadt,902,2001,Austria,00-14,9184
Leopoldstadt,902,2002,Austria,00-14,9234
Leopoldstadt,902,2003,Austria,00-14,9544
Leopoldstadt,902,2004,Austria,00-14,9799
Leopoldstadt,902,2005,Austria,00-14,9916
Leopoldstadt,902,2006,Austria,00-14,10033
Leopoldstadt,902,2007,Austria,00-14,10058
Leopoldstadt,902,2008,Austria,00-14,9876
Leopoldstadt,902,2009,Austria,00-14,9830
Leopoldstadt,902,2010,Austria,00-14,9796
Leopoldstadt,902,2011,Austria,00-14,9880
Leopoldstadt,902,2012,Austria,00-14,9861
Leopoldstadt,902,2013,Austria,00-14,9898
Leopoldstadt,902,2014,Austria,00-14,10019
Leopoldstadt,902,2015,Austria,00-14,10099
Leopoldstadt,902,1971,Austria,15,823
Leopoldstadt,902,1981,Austria,15,1064
Leopoldstadt,902,1991,Austria,15,628
Leopoldstadt,902,2001,Austria,15,613
Leopoldstadt,902,2002,Austria,15,597
Leopoldstadt,902,2003,Austria,15,632
Leopoldstadt,902,2004,Austria,15,637
Leopoldstadt,902,2005,Austria,15,696
Leopoldstadt,902,2006,Austria,15,681
Leopoldstadt,902,2007,Austria,15,651
Leopoldstadt,902,2008,Austria,15,672
Leopoldstadt,902,2009,Austria,15,602
Leopoldstadt,902,2010,Austria,15,654
Leopoldstadt,902,2011,Austria,15,600
Leopoldstadt,902,2012,Austria,15,602
Leopoldstadt,902,2013,Austria,15,584
Leopoldstadt,902,2014,Austria,15,586
Leopoldstadt,902,2015,Austria,15,630
Leopoldstadt,902,1971,Austria,16,821
Leopoldstadt,902,1981,Austria,16,1082
Leopoldstadt,902,1991,Austria,16,708
Leopoldstadt,902,2001,Austria,16,614
Leopoldstadt,902,2002,Austria,16,621
Leopoldstadt,902,2003,Austria,16,623
Leopoldstadt,902,2004,Austria,16,679
Leopoldstadt,902,2005,Austria,16,660
Leopoldstadt,902,2006,Austria,16,724
Leopoldstadt,902,2007,Austria,16,691
Leopoldstadt,902,2008,Austria,16,659
Leopoldstadt,902,2009,Austria,16,663
Leopoldstadt,902,2010,Austria,16,609
Leopoldstadt,902,2011,Austria,16,658
Leopoldstadt,902,2012,Austria,16,601
Leopoldstadt,902,2013,Austria,16,603
Leopoldstadt,902,2014,Austria,16,584
Leopoldstadt,902,2015,Austria,16,590
Leopoldstadt,902,1971,Austria,17,828
Leopoldstadt,902,1981,Austria,17,1192
Leopoldstadt,902,1991,Austria,17,704
Leopoldstadt,902,2001,Austria,17,630
Leopoldstadt,902,2002,Austria,17,624
Leopoldstadt,902,2003,Austria,17,648
Leopoldstadt,902,2004,Austria,17,650
Leopoldstadt,902,2005,Austria,17,698
Leopoldstadt,902,2006,Austria,17,687
Leopoldstadt,902,2007,Austria,17,736
Leopoldstadt,902,2008,Austria,17,687
Leopoldstadt,902,2009,Austria,17,658
Leopoldstadt,902,2010,Austria,17,674
Leopoldstadt,902,2011,Austria,17,605
Leopoldstadt,902,2012,Austria,17,656
Leopoldstadt,902,2013,Austria,17,609
Leopoldstadt,902,2014,Austria,17,612
Leopoldstadt,902,2015,Austria,17,585
Leopoldstadt,902,1971,Austria,18,831
Leopoldstadt,902,1981,Austria,18,1202
Leopoldstadt,902,1991,Austria,18,724
Leopoldstadt,902,2001,Austria,18,667
Leopoldstadt,902,2002,Austria,18,665
Leopoldstadt,902,2003,Austria,18,666
Leopoldstadt,902,2004,Austria,18,685
Leopoldstadt,902,2005,Austria,18,676
Leopoldstadt,902,2006,Austria,18,714
Leopoldstadt,902,2007,Austria,18,717
Leopoldstadt,902,2008,Austria,18,735
Leopoldstadt,902,2009,Austria,18,708
Leopoldstadt,902,2010,Austria,18,693
Leopoldstadt,902,2011,Austria,18,716
Leopoldstadt,902,2012,Austria,18,658
Leopoldstadt,902,2013,Austria,18,708
Leopoldstadt,902,2014,Austria,18,647
Leopoldstadt,902,2015,Austria,18,682
Leopoldstadt,902,1971,Austria,19,895
Leopoldstadt,902,1981,Austria,19,1214
Leopoldstadt,902,1991,Austria,19,880
Leopoldstadt,902,2001,Austria,19,695
Leopoldstadt,902,2002,Austria,19,733
Leopoldstadt,902,2003,Austria,19,694
Leopoldstadt,902,2004,Austria,19,719
Leopoldstadt,902,2005,Austria,19,698
Leopoldstadt,902,2006,Austria,19,705
Leopoldstadt,902,2007,Austria,19,775
Leopoldstadt,902,2008,Austria,19,773
Leopoldstadt,902,2009,Austria,19,763
Leopoldstadt,902,2010,Austria,19,757
Leopoldstadt,902,2011,Austria,19,781
Leopoldstadt,902,2012,Austria,19,793
Leopoldstadt,902,2013,Austria,19,764
Leopoldstadt,902,2014,Austria,19,789
Leopoldstadt,902,2015,Austria,19,739
Leopoldstadt,902,1971,Austria,20-29,13772
Leopoldstadt,902,1981,Austria,20-29,11464
Leopoldstadt,902,1991,Austria,20-29,12442
Leopoldstadt,902,2001,Austria,20-29,8222
Leopoldstadt,902,2002,Austria,20-29,7982
Leopoldstadt,902,2003,Austria,20-29,8224
Leopoldstadt,902,2004,Austria,20-29,8401
Leopoldstadt,902,2005,Austria,20-29,8287
Leopoldstadt,902,2006,Austria,20-29,8292
Leopoldstadt,902,2007,Austria,20-29,8425
Leopoldstadt,902,2008,Austria,20-29,8569
Leopoldstadt,902,2009,Austria,20-29,8723
Leopoldstadt,902,2010,Austria,20-29,9067
Leopoldstadt,902,2011,Austria,20-29,9286
Leopoldstadt,902,2012,Austria,20-29,9481
Leopoldstadt,902,2013,Austria,20-29,9901
Leopoldstadt,902,2014,Austria,20-29,10339
Leopoldstadt,902,2015,Austria,20-29,10442
Leopoldstadt,902,1971,Austria,30-44,18043
Leopoldstadt,902,1981,Austria,30-44,18264
Leopoldstadt,902,1991,Austria,30-44,15360
Leopoldstadt,902,2001,Austria,30-44,16483
Leopoldstadt,902,2002,Austria,30-44,16412
Leopoldstadt,902,2003,Austria,30-44,16634
Leopoldstadt,902,2004,Austria,30-44,16685
Leopoldstadt,902,2005,Austria,30-44,16636
Leopoldstadt,902,2006,Austria,30-44,16438
Leopoldstadt,902,2007,Austria,30-44,16147
Leopoldstadt,902,2008,Austria,30-44,15768
Leopoldstadt,902,2009,Austria,30-44,15199
Leopoldstadt,902,2010,Austria,30-44,14937
Leopoldstadt,902,2011,Austria,30-44,14629
Leopoldstadt,902,2012,Austria,30-44,14424
Leopoldstadt,902,2013,Austria,30-44,14377
Leopoldstadt,902,2014,Austria,30-44,14440
Leopoldstadt,902,2015,Austria,30-44,14378
Leopoldstadt,902,1971,Austria,45-59,20610
Leopoldstadt,902,1981,Austria,45-59,16147
Leopoldstadt,902,1991,Austria,45-59,14160
Leopoldstadt,902,2001,Austria,45-59,13654
Leopoldstadt,902,2002,Austria,45-59,13260
Leopoldstadt,902,2003,Austria,45-59,13099
Leopoldstadt,902,2004,Austria,45-59,13044
Leopoldstadt,902,2005,Austria,45-59,13054
Leopoldstadt,902,2006,Austria,45-59,13354
Leopoldstadt,902,2007,Austria,45-59,13565
Leopoldstadt,902,2008,Austria,45-59,13469
Leopoldstadt,902,2009,Austria,45-59,13655
Leopoldstadt,902,2010,Austria,45-59,13914
Leopoldstadt,902,2011,Austria,45-59,14088
Leopoldstadt,902,2012,Austria,45-59,14316
Leopoldstadt,902,2013,Austria,45-59,14519
Leopoldstadt,902,2014,Austria,45-59,14815
Leopoldstadt,902,2015,Austria,45-59,14964
Leopoldstadt,902,1971,Austria,60-74,20454
Leopoldstadt,902,1981,Austria,60-74,16148
Leopoldstadt,902,1991,Austria,60-74,12568
Leopoldstadt,902,2001,Austria,60-74,10381
Leopoldstadt,902,2002,Austria,60-74,10517
Leopoldstadt,902,2003,Austria,60-74,10506
Leopoldstadt,902,2004,Austria,60-74,10542
Leopoldstadt,902,2005,Austria,60-74,10615
Leopoldstadt,902,2006,Austria,60-74,10468
Leopoldstadt,902,2007,Austria,60-74,10413
Leopoldstadt,902,2008,Austria,60-74,10556
Leopoldstadt,902,2009,Austria,60-74,10699
Leopoldstadt,902,2010,Austria,60-74,10742
Leopoldstadt,902,2011,Austria,60-74,10901
Leopoldstadt,902,2012,Austria,60-74,10975
Leopoldstadt,902,2013,Austria,60-74,11053
Leopoldstadt,902,2014,Austria,60-74,11064
Leopoldstadt,902,2015,Austria,60-74,10755
Leopoldstadt,902,1971,Austria,75+,5547
Leopoldstadt,902,1981,Austria,75+,7327
Leopoldstadt,902,1991,Austria,75+,7681
Leopoldstadt,902,2001,Austria,75+,7279
Leopoldstadt,902,2002,Austria,75+,7310
Leopoldstadt,902,2003,Austria,75+,7219
Leopoldstadt,902,2004,Austria,75+,7144
Leopoldstadt,902,2005,Austria,75+,7088
Leopoldstadt,902,2006,Austria,75+,7046
Leopoldstadt,902,2007,Austria,75+,7007
Leopoldstadt,902,2008,Austria,75+,6952
Leopoldstadt,902,2009,Austria,75+,6750
Leopoldstadt,902,2010,Austria,75+,6579
Leopoldstadt,902,2011,Austria,75+,6584
Leopoldstadt,902,2012,Austria,75+,6424
Leopoldstadt,902,2013,Austria,75+,6251
Leopoldstadt,902,2014,Austria,75+,6146
Leopoldstadt,902,2015,Austria,75+,6325
Leopoldstadt,902,1971,Foreign,00-14,725
Leopoldstadt,902,1981,Foreign,00-14,2035
Leopoldstadt,902,1991,Foreign,00-14,3980
Leopoldstadt,902,2001,Foreign,00-14,3645
Leopoldstadt,902,2002,Foreign,00-14,3828
Leopoldstadt,902,2003,Foreign,00-14,3772
Leopoldstadt,902,2004,Foreign,00-14,3684
Leopoldstadt,902,2005,Foreign,00-14,3676
Leopoldstadt,902,2006,Foreign,00-14,3715
Leopoldstadt,902,2007,Foreign,00-14,3673
Leopoldstadt,902,2008,Foreign,00-14,3762
Leopoldstadt,902,2009,Foreign,00-14,3851
Leopoldstadt,902,2010,Foreign,00-14,3998
Leopoldstadt,902,2011,Foreign,00-14,4156
Leopoldstadt,902,2012,Foreign,00-14,4391
Leopoldstadt,902,2013,Foreign,00-14,4484
Leopoldstadt,902,2014,Foreign,00-14,4710
Leopoldstadt,902,2015,Foreign,00-14,4909
Leopoldstadt,902,1971,Foreign,15,47
Leopoldstadt,902,1981,Foreign,15,99
Leopoldstadt,902,1991,Foreign,15,222
Leopoldstadt,902,2001,Foreign,15,220
Leopoldstadt,902,2002,Foreign,15,208
Leopoldstadt,902,2003,Foreign,15,277
Leopoldstadt,902,2004,Foreign,15,242
Leopoldstadt,902,2005,Foreign,15,235
Leopoldstadt,902,2006,Foreign,15,237
Leopoldstadt,902,2007,Foreign,15,212
Leopoldstadt,902,2008,Foreign,15,264
Leopoldstadt,902,2009,Foreign,15,228
Leopoldstadt,902,2010,Foreign,15,248
Leopoldstadt,902,2011,Foreign,15,206
Leopoldstadt,902,2012,Foreign,15,236
Leopoldstadt,902,2013,Foreign,15,230
Leopoldstadt,902,2014,Foreign,15,237
Leopoldstadt,902,2015,Foreign,15,256
Leopoldstadt,902,1971,Foreign,16,55
Leopoldstadt,902,1981,Foreign,16,104
Leopoldstadt,902,1991,Foreign,16,261
Leopoldstadt,902,2001,Foreign,16,213
Leopoldstadt,902,2002,Foreign,16,232
Leopoldstadt,902,2003,Foreign,16,205
Leopoldstadt,902,2004,Foreign,16,267
Leopoldstadt,902,2005,Foreign,16,239
Leopoldstadt,902,2006,Foreign,16,226
Leopoldstadt,902,2007,Foreign,16,233
Leopoldstadt,902,2008,Foreign,16,227
Leopoldstadt,902,2009,Foreign,16,266
Leopoldstadt,902,2010,Foreign,16,251
Leopoldstadt,902,2011,Foreign,16,250
Leopoldstadt,902,2012,Foreign,16,225
Leopoldstadt,902,2013,Foreign,16,238
Leopoldstadt,902,2014,Foreign,16,243
Leopoldstadt,902,2015,Foreign,16,259
Leopoldstadt,902,1971,Foreign,17,56
Leopoldstadt,902,1981,Foreign,17,106
Leopoldstadt,902,1991,Foreign,17,265
Leopoldstadt,902,2001,Foreign,17,237
Leopoldstadt,902,2002,Foreign,17,235
Leopoldstadt,902,2003,Foreign,17,227
Leopoldstadt,902,2004,Foreign,17,209
Leopoldstadt,902,2005,Foreign,17,249
Leopoldstadt,902,2006,Foreign,17,236
Leopoldstadt,902,2007,Foreign,17,227
Leopoldstadt,902,2008,Foreign,17,254
Leopoldstadt,902,2009,Foreign,17,247
Leopoldstadt,902,2010,Foreign,17,294
Leopoldstadt,902,2011,Foreign,17,262
Leopoldstadt,902,2012,Foreign,17,285
Leopoldstadt,902,2013,Foreign,17,236
Leopoldstadt,902,2014,Foreign,17,255
Leopoldstadt,902,2015,Foreign,17,283
Leopoldstadt,902,1971,Foreign,18,79
Leopoldstadt,902,1981,Foreign,18,120
Leopoldstadt,902,1991,Foreign,18,263
Leopoldstadt,902,2001,Foreign,18,252
Leopoldstadt,902,2002,Foreign,18,244
Leopoldstadt,902,2003,Foreign,18,238
Leopoldstadt,902,2004,Foreign,18,244
Leopoldstadt,902,2005,Foreign,18,239
Leopoldstadt,902,2006,Foreign,18,244
Leopoldstadt,902,2007,Foreign,18,281
Leopoldstadt,902,2008,Foreign,18,245
Leopoldstadt,902,2009,Foreign,18,285
Leopoldstadt,902,2010,Foreign,18,297
Leopoldstadt,902,2011,Foreign,18,316
Leopoldstadt,902,2012,Foreign,18,313
Leopoldstadt,902,2013,Foreign,18,299
Leopoldstadt,902,2014,Foreign,18,307
Leopoldstadt,902,2015,Foreign,18,352
Leopoldstadt,902,1971,Foreign,19,60
Leopoldstadt,902,1981,Foreign,19,102
Leopoldstadt,902,1991,Foreign,19,262
Leopoldstadt,902,2001,Foreign,19,260
Leopoldstadt,902,2002,Foreign,19,253
Leopoldstadt,902,2003,Foreign,19,274
Leopoldstadt,902,2004,Foreign,19,302
Leopoldstadt,902,2005,Foreign,19,314
Leopoldstadt,902,2006,Foreign,19,309
Leopoldstadt,902,2007,Foreign,19,339
Leopoldstadt,902,2008,Foreign,19,357
Leopoldstadt,902,2009,Foreign,19,320
Leopoldstadt,902,2010,Foreign,19,355
Leopoldstadt,902,2011,Foreign,19,366
Leopoldstadt,902,2012,Foreign,19,456
Leopoldstadt,902,2013,Foreign,19,356
Leopoldstadt,902,2014,Foreign,19,498
Leopoldstadt,902,2015,Foreign,19,448
Leopoldstadt,902,1971,Foreign,20-29,1075
Leopoldstadt,902,1981,Foreign,20-29,2054
Leopoldstadt,902,1991,Foreign,20-29,4472
Leopoldstadt,902,2001,Foreign,20-29,4110
Leopoldstadt,902,2002,Foreign,20-29,3799
Leopoldstadt,902,2003,Foreign,20-29,4081
Leopoldstadt,902,2004,Foreign,20-29,4383
Leopoldstadt,902,2005,Foreign,20-29,4859
Leopoldstadt,902,2006,Foreign,20-29,5299
Leopoldstadt,902,2007,Foreign,20-29,5665
Leopoldstadt,902,2008,Foreign,20-29,5946
Leopoldstadt,902,2009,Foreign,20-29,6261
Leopoldstadt,902,2010,Foreign,20-29,6366
Leopoldstadt,902,2011,Foreign,20-29,6222
Leopoldstadt,902,2012,Foreign,20-29,6160
Leopoldstadt,902,2013,Foreign,20-29,5938
Leopoldstadt,902,2014,Foreign,20-29,6519
Leopoldstadt,902,2015,Foreign,20-29,7077
Leopoldstadt,902,1971,Foreign,30-44,1144
Leopoldstadt,902,1981,Foreign,30-44,2679
Leopoldstadt,902,1991,Foreign,30-44,5890
Leopoldstadt,902,2001,Foreign,30-44,7172
Leopoldstadt,902,2002,Foreign,30-44,6484
Leopoldstadt,902,2003,Foreign,30-44,6507
Leopoldstadt,902,2004,Foreign,30-44,6533
Leopoldstadt,902,2005,Foreign,30-44,6707
Leopoldstadt,902,2006,Foreign,30-44,6860
Leopoldstadt,902,2007,Foreign,30-44,7398
Leopoldstadt,902,2008,Foreign,30-44,7673
Leopoldstadt,902,2009,Foreign,30-44,7920
Leopoldstadt,902,2010,Foreign,30-44,8070
Leopoldstadt,902,2011,Foreign,30-44,8208
Leopoldstadt,902,2012,Foreign,30-44,8735
Leopoldstadt,902,2013,Foreign,30-44,8665
Leopoldstadt,902,2014,Foreign,30-44,9171
Leopoldstadt,902,2015,Foreign,30-44,9922
Leopoldstadt,902,1971,Foreign,45-59,582
Leopoldstadt,902,1981,Foreign,45-59,1152
Leopoldstadt,902,1991,Foreign,45-59,2017
Leopoldstadt,902,2001,Foreign,45-59,4491
Leopoldstadt,902,2002,Foreign,45-59,4193
Leopoldstadt,902,2003,Foreign,45-59,4333
Leopoldstadt,902,2004,Foreign,45-59,4343
Leopoldstadt,902,2005,Foreign,45-59,4191
Leopoldstadt,902,2006,Foreign,45-59,4216
Leopoldstadt,902,2007,Foreign,45-59,4310
Leopoldstadt,902,2008,Foreign,45-59,4204
Leopoldstadt,902,2009,Foreign,45-59,4299
Leopoldstadt,902,2010,Foreign,45-59,4426
Leopoldstadt,902,2011,Foreign,45-59,4431
Leopoldstadt,902,2012,Foreign,45-59,4654
Leopoldstadt,902,2013,Foreign,45-59,4712
Leopoldstadt,902,2014,Foreign,45-59,4989
Leopoldstadt,902,2015,Foreign,45-59,5204
Leopoldstadt,902,1971,Foreign,60-74,279
Leopoldstadt,902,1981,Foreign,60-74,296
Leopoldstadt,902,1991,Foreign,60-74,587
Leopoldstadt,902,2001,Foreign,60-74,1555
Leopoldstadt,902,2002,Foreign,60-74,1340
Leopoldstadt,902,2003,Foreign,60-74,1303
Leopoldstadt,902,2004,Foreign,60-74,1396
Leopoldstadt,902,2005,Foreign,60-74,1388
Leopoldstadt,902,2006,Foreign,60-74,1438
Leopoldstadt,902,2007,Foreign,60-74,1523
Leopoldstadt,902,2008,Foreign,60-74,1556
Leopoldstadt,902,2009,Foreign,60-74,1624
Leopoldstadt,902,2010,Foreign,60-74,1732
Leopoldstadt,902,2011,Foreign,60-74,1821
Leopoldstadt,902,2012,Foreign,60-74,1967
Leopoldstadt,902,2013,Foreign,60-74,2037
Leopoldstadt,902,2014,Foreign,60-74,2195
Leopoldstadt,902,2015,Foreign,60-74,2339
Leopoldstadt,902,1971,Foreign,75+,78
Leopoldstadt,902,1981,Foreign,75+,99
Leopoldstadt,902,1991,Foreign,75+,133
Leopoldstadt,902,2001,Foreign,75+,337
Leopoldstadt,902,2002,Foreign,75+,245
Leopoldstadt,902,2003,Foreign,75+,248
Leopoldstadt,902,2004,Foreign,75+,249
Leopoldstadt,902,2005,Foreign,75+,243
Leopoldstadt,902,2006,Foreign,75+,248
Leopoldstadt,902,2007,Foreign,75+,267
Leopoldstadt,902,2008,Foreign,75+,259
Leopoldstadt,902,2009,Foreign,75+,271
Leopoldstadt,902,2010,Foreign,75+,276
Leopoldstadt,902,2011,Foreign,75+,336
Leopoldstadt,902,2012,Foreign,75+,369
Leopoldstadt,902,2013,Foreign,75+,404
Leopoldstadt,902,2014,Foreign,75+,432
Leopoldstadt,902,2015,Foreign,75+,464
Landstrasse,903,1971,Austria,00-14,13875
Landstrasse,903,1981,Austria,00-14,9324
Landstrasse,903,1991,Austria,00-14,8762
Landstrasse,903,2001,Austria,00-14,8478
Landstrasse,903,2002,Austria,00-14,8530
Landstrasse,903,2003,Austria,00-14,8512
Landstrasse,903,2004,Austria,00-14,8524
Landstrasse,903,2005,Austria,00-14,8543
Landstrasse,903,2006,Austria,00-14,8527
Landstrasse,903,2007,Austria,00-14,8409
Landstrasse,903,2008,Austria,00-14,8124
Landstrasse,903,2009,Austria,00-14,8101
Landstrasse,903,2010,Austria,00-14,8016
Landstrasse,903,2011,Austria,00-14,8044
Landstrasse,903,2012,Austria,00-14,7975
Landstrasse,903,2013,Austria,00-14,7884
Landstrasse,903,2014,Austria,00-14,7791
Landstrasse,903,2015,Austria,00-14,7836
Landstrasse,903,1971,Austria,15,762
Landstrasse,903,1981,Austria,15,818
Landstrasse,903,1991,Austria,15,503
Landstrasse,903,2001,Austria,15,565
Landstrasse,903,2002,Austria,15,572
Landstrasse,903,2003,Austria,15,561
Landstrasse,903,2004,Austria,15,614
Landstrasse,903,2005,Austria,15,608
Landstrasse,903,2006,Austria,15,608
Landstrasse,903,2007,Austria,15,577
Landstrasse,903,2008,Austria,15,605
Landstrasse,903,2009,Austria,15,531
Landstrasse,903,2010,Austria,15,548
Landstrasse,903,2011,Austria,15,536
Landstrasse,903,2012,Austria,15,521
Landstrasse,903,2013,Austria,15,551
Landstrasse,903,2014,Austria,15,485
Landstrasse,903,2015,Austria,15,486
Landstrasse,903,1971,Austria,16,751
Landstrasse,903,1981,Austria,16,892
Landstrasse,903,1991,Austria,16,565
Landstrasse,903,2001,Austria,16,604
Landstrasse,903,2002,Austria,16,579
Landstrasse,903,2003,Austria,16,564
Landstrasse,903,2004,Austria,16,575
Landstrasse,903,2005,Austria,16,614
Landstrasse,903,2006,Austria,16,627
Landstrasse,903,2007,Austria,16,622
Landstrasse,903,2008,Austria,16,562
Landstrasse,903,2009,Austria,16,608
Landstrasse,903,2010,Austria,16,526
Landstrasse,903,2011,Austria,16,558
Landstrasse,903,2012,Austria,16,527
Landstrasse,903,2013,Austria,16,521
Landstrasse,903,2014,Austria,16,549
Landstrasse,903,2015,Austria,16,480
Landstrasse,903,1971,Austria,17,829
Landstrasse,903,1981,Austria,17,893
Landstrasse,903,1991,Austria,17,612
Landstrasse,903,2001,Austria,17,580
Landstrasse,903,2002,Austria,17,611
Landstrasse,903,2003,Austria,17,585
Landstrasse,903,2004,Austria,17,583
Landstrasse,903,2005,Austria,17,574
Landstrasse,903,2006,Austria,17,632
Landstrasse,903,2007,Austria,17,630
Landstrasse,903,2008,Austria,17,630
Landstrasse,903,2009,Austria,17,570
Landstrasse,903,2010,Austria,17,619
Landstrasse,903,2011,Austria,17,540
Landstrasse,903,2012,Austria,17,552
Landstrasse,903,2013,Austria,17,536
Landstrasse,903,2014,Austria,17,523
Landstrasse,903,2015,Austria,17,550
Landstrasse,903,1971,Austria,18,837
Landstrasse,903,1981,Austria,18,944
Landstrasse,903,1991,Austria,18,709
Landstrasse,903,2001,Austria,18,628
Landstrasse,903,2002,Austria,18,622
Landstrasse,903,2003,Austria,18,637
Landstrasse,903,2004,Austria,18,649
Landstrasse,903,2005,Austria,18,635
Landstrasse,903,2006,Austria,18,609
Landstrasse,903,2007,Austria,18,670
Landstrasse,903,2008,Austria,18,647
Landstrasse,903,2009,Austria,18,674
Landstrasse,903,2010,Austria,18,587
Landstrasse,903,2011,Austria,18,654
Landstrasse,903,2012,Austria,18,578
Landstrasse,903,2013,Austria,18,588
Landstrasse,903,2014,Austria,18,573
Landstrasse,903,2015,Austria,18,547
Landstrasse,903,1971,Austria,19,850
Landstrasse,903,1981,Austria,19,971
